1996/11/14,3926.1
1996/11/15,3958.2
1996/11/18,3962.1
1996/11/19,3978.1
1996/11/20,3962.8
1996/11/21,3953.8
1996/11/22,4018.7
1996/11/25,4054.6
1996/11/26,4068.4
1996/11/27,4049.2
1996/11/28,4050.2
1996/11/29,4058
1996/12/2,4038.5
1996/12/3,4061.5
1996/12/4,4045.2
1996/12/5,4051.2
1996/12/6,3963
1996/12/9,4011.6
1996/12/10,4035.7
1996/12/11,3982.5
1996/12/12,3990.7
1996/12/13,3972.4
1996/12/16,3993.8
1996/12/17,3979.6
1996/12/18,4018.2
1996/12/19,4051.3
1996/12/20,4077.6
1996/12/23,4087.2
1996/12/24,4092.5
1996/12/27,4091
1996/12/30,4115.7
1996/12/31,4118.5
1997/1/2,4057.4
1997/1/3,4089.5
1997/1/6,4106.5
1997/1/7,4078.8
1997/1/8,4087.5
1997/1/9,4087
1997/1/10,4056.6
1997/1/13,4107.3
1997/1/14,4168.2
1997/1/15,4158.9
1997/1/16,4197.5
1997/1/17,4207.7
1997/1/20,4194
1997/1/21,4195.5
1997/1/22,4219.1
1997/1/23,4271.5
1997/1/24,4218.8
1997/1/27,4212
